StationId,obsTime,ELEV,RAIN,MIN_10,HOUR_3,HOUR_6,HOUR_12,HOUR_24,NOW,StationName,CountyName,Lon,Lat
72U480,2022/10/30 19:20,27.0,0.0,0.0,2.5,2.5,5.5,6.5,6.5,花改蘭陽分場,宜蘭縣,121.716583,24.686306
81U900,2022/10/30 19:20,12.0,0.0,0.0,0.5,1.0,1.0,2.0,2.0,大溪國小,宜蘭縣,121.886944,24.935556
01Q350,2022/10/30 19:20,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,新來義,屏東縣,120.678346,22.526997
C0B040,2022/10/30 19:20,15.0,0.0,0.0,0.0,6.0,6.5,6.5,6.5,大武崙,基隆市,121.706994,25.166678
81AI30,2022/10/30 19:20,84.0,0.0,0.0,1.5,20.5,25.0,27.5,27.5,大粗坑,新北市,121.838927,25.091251
01A190,2022/10/30 19:20,360.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,碧湖,新北市,121.745559,24.890886
G2AI50,2022/10/30 19:20,9.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,台農院關渡站,臺北市,121.492,25.11575
C0A950,2022/10/30 19:20,60.0,0.0,0.0,0.5,2.5,2.5,2.5,2.5,鼻頭角,新北市,121.923372,25.129036
CAB050,2022/10/30 19:20,79.0,0.0,0.0,0.0,11.5,12.5,12.5,12.5,國三N002K,基隆市,121.7217,25.14583
C1V780,2022/10/30 19:20,1050.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,多納林道,高雄市,120.737917,22.888028
C0R570,2022/10/30 19:20,37.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,麟洛,屏東縣,120.527192,22.650775
C0B050,2022/10/30 19:20,5.0,0.0,0.0,0.0,6.5,6.5,6.5,6.5,八斗子,基隆市,121.791672,25.144756
01U130,2022/10/30 19:20,5.0,0.0,0.0,7.0,8.0,9.0,12.0,11.0,冬山,宜蘭縣,121.783933,24.635687
12Q970,2022/10/30 19:20,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,東港工作站,屏東縣,120.466058,22.479997
O1R630,2022/10/30 19:20,8.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,崁頂,屏東縣,120.511111,22.513226
C1T810,2022/10/30 19:20,2049.0,0.0,0.0,1.0,2.5,3.0,11.0,4.5,慈恩,花蓮縣,121.388386,24.192044
C0R190,2022/10/30 19:20,32.0,0.0,0.0,4.5,4.5,4.5,4.5,4.5,赤山,屏東縣,120.614306,22.592333
01Q360,2022/10/30 19:20,140.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,南和,屏東縣,120.638399,22.434551
C0AJ50,2022/10/30 19:20,30.0,0.0,0.0,0.0,2.5,3.0,3.0,3.0,水湳洞,新北市,121.862239,25.123697
NUP490,2022/10/30 19:20,55.0,0.0,0.0,1.0,15.0,24.0,52.0,51.0,復興國小,基隆市,121.657791,25.109012
C0A940,2022/10/30 19:20,49.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,金山,新北市,121.643967,25.223628
C0U890,2022/10/30 19:20,116.0,0.0,0.0,1.5,4.5,36.0,44.5,43.5,三星,宜蘭縣,121.653017,24.668122
C0B010,2022/10/30 19:20,38.0,0.0,0.0,1.0,9.5,18.5,104.0,101.0,七堵,基隆市,121.717128,25.094819
C0R490,2022/10/30 19:20,49.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,九如,屏東縣,120.490503,22.7405
CAA090,2022/10/30 19:20,60.0,0.0,0.0,1.0,5.0,6.5,9.5,9.0,國三甲005K,臺北市,121.5975,25.00194
01A130,2022/10/30 19:20,250.0,0.0,0.0,1.0,5.0,6.0,15.0,13.0,石碇(2),新北市,121.657883,24.991596
C0R660,2022/10/30 19:20,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,枋寮,屏東縣,120.590647,22.367722
C1R630,2022/10/30 19:20,60.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,龍泉,屏東縣,120.590911,22.667011
C1V580,2022/10/30 19:20,1656.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,溪南(特),高雄市,120.788475,23.084972
81AH90,2022/10/30 19:20,253.0,0.0,0.0,0.0,0.5,5.0,6.0,5.5,信賢派出所,新北市,121.526111,24.838333
C0R580,2022/10/30 19:20,10.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,南州,屏東縣,120.502736,22.485911
C0U520,2022/10/30 19:20,517.0,0.0,0.0,2.5,3.5,20.0,21.5,20.5,雙連埤,宜蘭縣,121.641303,24.753033
01AD90,2022/10/30 19:20,108.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,覽勝橋,新北市,121.551378,24.862306
01U190,2022/10/30 19:20,16.5,0.0,0.0,2.0,2.0,3.0,4.0,4.0,新北城,宜蘭縣,121.748775,24.680903
C1AC50,2022/10/30 19:20,111.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,關渡,臺北市,121.469331,25.133486
CAC030,2022/10/30 19:20,203.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,國三N063K,桃園市,121.2636,24.889514
01AG10,2022/10/30 19:20,778.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,熊空山,新北市,121.451992,24.87561
C0R820,2022/10/30 19:20,588.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,白鷺,屏東縣,120.666219,22.454275
81R660,2022/10/30 19:20,22.0,0.0,0.0,0.0,3.5,3.5,3.5,3.5,內獅國小,屏東縣,120.644722,22.305
L1A800,2022/10/30 19:20,386.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,碧湖,新北市,121.745694,24.892584
C0AI20,2022/10/30 19:20,25.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,白沙灣,新北市,121.519058,25.283128
A1AA90,2022/10/30 19:20,53.0,0.0,0.0,0.5,6.0,7.5,9.5,9.5,博嘉國小,臺北市,121.575304,25.002193
C1U501,2022/10/30 19:20,280.0,0.0,0.0,9.5,23.0,203.0,491.0,416.5,牛鬥,宜蘭縣,121.573656,24.637836
01T220,2022/10/30 19:20,207.0,0.0,0.0,1.0,1.0,1.0,8.0,2.0,卓麓(4),花蓮縣,121.266944,23.295556
C0A770,2022/10/30 19:20,60.0,0.0,0.0,0.0,0.5,0.5,2.0,2.0,科教館,臺北市,121.516506,25.096356
A1AB00,2022/10/30 19:20,39.0,0.0,0.0,0.0,4.0,5.5,6.5,6.5,北政國中,臺北市,121.577502,24.984393
C0AI00,2022/10/30 19:20,188.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,五股,新北市,121.427281,25.074453
C0R470,2022/10/30 19:20,103.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,高樹,屏東縣,120.600806,22.826389
466940,2022/10/30 19:20,26.7,0.0,0.0,0.0,12.0,13.0,13.5,13.5,基隆,基隆市,121.740475,25.133314
81R640,2022/10/30 19:20,75.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,佳義國小,屏東縣,120.630973,22.653117
C0C630,2022/10/30 19:20,209.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大溪,桃園市,121.265547,24.882853
A2N290,2022/10/30 19:20,23.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺南蘭花園區,臺南市,120.379661,23.340258
81M660,2022/10/30 19:20,1186.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,阿里山國小,嘉義縣,120.701672,23.469067
C1Z130,2022/10/30 19:20,187.0,-998.0,-998.0,-998.0,-998.0,1.5,12.0,4.5,銅門,花蓮縣,121.492842,23.965694
C0AD30,2022/10/30 19:20,20.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,蘆洲,新北市,121.472331,25.086594
C0D430,2022/10/30 19:20,87.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,峨眉,新竹縣,121.017189,24.6905
C0X210,2022/10/30 19:20,38.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,白河,臺南市,120.414428,23.347467
O1M640,2022/10/30 19:20,1052.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,豐山,嘉義縣,120.746747,23.574615
O1M650,2022/10/30 19:20,850.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,外來吉,嘉義縣,120.739968,23.529649
C0O960,2022/10/30 19:20,112.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,崎頂,臺南市,120.369317,22.959547
C1E511,2022/10/30 19:20,326.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新開,苗栗縣,120.827019,24.347703
C1M400,2022/10/30 19:20,369.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,菜瓜坪,嘉義縣,120.57636,23.25163
01D110,2022/10/30 19:20,560.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,清泉,新竹縣,121.10352,24.573125
C1I400,2022/10/30 19:20,1399.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,凌霄,南投縣,121.004456,24.018778
C0I110,2022/10/30 19:20,161.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,竹山,南投縣,120.688156,23.761225
C0V370,2022/10/30 19:20,74.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,古亭坑,高雄市,120.401947,22.893178
C0M750,2022/10/30 19:20,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,布袋,嘉義縣,120.167778,23.380864
C1H941,2022/10/30 19:20,630.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,雙冬,南投縣,120.802189,23.967378
467410,2022/10/30 19:20,40.8,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺南,臺南市,120.20492,22.99328
C0F9X0,2022/10/30 19:20,166.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大雅,臺中市,120.62445,24.215281
C0K590,2022/10/30 19:20,18.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,雲林東勢,雲林縣,120.255722,23.674194
467550,2022/10/30 19:20,3844.8,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,玉山,南投縣,120.95943,23.48718
G2P820,2022/10/30 19:20,37.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,農試鳳山分所,高雄市,120.356083,22.646611
C1V830,2022/10/30 19:20,114.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S383K,高雄市,120.426475,22.781967
CAH010,2022/10/30 19:20,109.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N223K,南投縣,120.662376,23.955116
E2P980,2022/10/30 19:20,272.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,林試六龜中心,高雄市,120.645722,22.991703
CAD030,2022/10/30 19:20,137.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S082K,新竹縣,121.0467,24.87667
C0K510,2022/10/30 19:20,10.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,水林,雲林縣,120.245956,23.572911
C0M780,2022/10/30 19:20,30.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,鹿草,嘉義縣,120.308333,23.411322
01E370,2022/10/30 19:20,203.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,和興,苗栗縣,120.913109,24.528034
C0K530,2022/10/30 19:20,12.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺西,雲林縣,120.197547,23.701544
C0V750,2022/10/30 19:20,50.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,路竹,高雄市,120.259439,22.854997
01L910,2022/10/30 19:20,95.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,中坑(3),嘉義縣,120.520964,23.570458
81D760,2022/10/30 19:20,220.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,錦山國小,新竹縣,121.225244,24.769203
C0F9Q0,2022/10/30 19:20,149.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,外埔,臺中市,120.705686,24.347817
C0SA80,2022/10/30 19:20,136.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,土阪,臺東縣,120.887572,22.453108
C0X320,2022/10/30 19:20,33.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,柳營,臺南市,120.375253,23.253328
CAJ040,2022/10/30 19:20,14.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱S241K,雲林縣,120.172646,23.623426
C1E451,2022/10/30 19:20,950.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,象鼻,苗栗縣,120.940228,24.368617
C0F0C0,2022/10/30 19:20,983.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,中坑,臺中市,120.903319,24.248517
C0F9Z0,2022/10/30 19:20,3193.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,雪山東峰,臺中市,121.268675,24.388792
C0D480,2022/10/30 19:20,223.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,打鐵坑,新竹縣,121.150789,24.849664
C1F9W0,2022/10/30 19:20,1970.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,德基,臺中市,121.190261,24.254783
C1I150,2022/10/30 19:20,393.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,青雲,南投縣,120.949378,23.793361
C1V190,2022/10/30 19:20,2700.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,南天池,高雄市,120.911764,23.274033
C0UA90,2022/10/30 19:20,5.0,-998.0,-998.0,-998.0,-998.0,0.5,1.0,1.0,石城,宜蘭縣,121.951214,24.980444
C0M790,2022/10/30 19:20,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新港,嘉義縣,120.345719,23.553261
C0G780,2022/10/30 19:20,27.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,秀水,彰化縣,120.503869,24.03405
C1K540,2022/10/30 19:20,15.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,口湖,雲林縣,120.180517,23.585344
81S900,2022/10/30 19:20,328.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,加拿國小,臺東縣,121.130944,23.001003
C0F9R0,2022/10/30 19:20,20.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,龍井,臺中市,120.528972,24.184536
C1I290,2022/10/30 19:20,1151.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,豐丘,南投縣,120.887417,23.668178
C1T800,2022/10/30 19:20,1260.0,-998.0,-998.0,-998.0,-998.0,0.5,2.5,1.5,洛韶,花蓮縣,121.453956,24.204558
01O080,2022/10/30 19:20,86.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,六溪,臺南市,120.459288,23.309037
C0X120,2022/10/30 19:20,28.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,麻豆,臺南市,120.248611,23.183289
C0R670,2022/10/30 19:20,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,楓港,屏東縣,120.692156,22.190131
C0W110,2022/10/30 19:20,16.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東莒,連江縣,119.980686,25.965197
81E720,2022/10/30 19:20,482.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,慈惠堂,苗栗縣,120.790278,24.4475
A0G720,2022/10/30 19:20,37.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,彰師大,彰化縣,120.556667,24.081389
C0K580,2022/10/30 19:20,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,高鐵雲林,雲林縣,120.417944,23.737456
00H710,2022/10/30 19:20,215.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,集集(2),南投縣,120.774892,23.826281
C0I490,2022/10/30 19:20,1601.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,萬大林道,南投縣,121.091411,23.928228
CAF020,2022/10/30 19:20,209.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S162K,臺中市,120.695976,24.295534
01A210,2022/10/30 19:20,600.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大豹,新北市,121.421373,24.887277
81F880,2022/10/30 19:20,482.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,中坑國小,臺中市,120.88,24.236389
C1E721,2022/10/30 19:20,1409.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,泰安,苗栗縣,120.968036,24.489017
C0G660,2022/10/30 19:20,27.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,溪湖,彰化縣,120.479122,23.94835
C0E750,2022/10/30 19:20,62.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,苗栗,苗栗縣,120.824575,24.564569
01S210,2022/10/30 19:20,173.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,知本(5),臺東縣,120.99909,22.690878
467490,2022/10/30 19:20,84.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺中,臺中市,120.684075,24.145736
01E060,2022/10/30 19:20,658.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,象鼻(1),苗栗縣,120.948417,24.36042
C0V610,2022/10/30 19:20,22.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,梓官,高雄市,120.267211,22.760558
CAE090,2022/10/30 19:20,89.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S156K,苗栗縣,120.669487,24.39798
C0E610,2022/10/30 19:20,850.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,馬都安,苗栗縣,120.930192,24.451272
C1F9C1,2022/10/30 19:20,610.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,白冷,臺中市,120.929889,24.182844
81F910,2022/10/30 19:20,572.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,博屋瑪國小,臺中市,120.920278,24.333611
C0M720,2022/10/30 19:20,225.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,番路,嘉義縣,120.554144,23.464644
CAE100,2022/10/30 19:20,47.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱N107K,苗栗縣,120.7394,24.5958
C0K420,2022/10/30 19:20,42.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西螺,雲林縣,120.467383,23.8004
C0E590,2022/10/30 19:20,40.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,通霄,苗栗縣,120.704622,24.471892
CAP060,2022/10/30 19:20,93.0,-998.0,-998.0,-998.0,-998.0,0.5,0.5,0.5,國三S385K,高雄市,120.444444,22.767777
C0V820,2022/10/30 19:20,441.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,小林,高雄市,120.63325,23.14841
72N100,2022/10/30 19:20,41.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺南農改,臺南市,120.342194,23.0605
72S590,2022/10/30 19:20,290.0,-998.0,-998.0,-998.0,-998.0,0.0,1.5,0.0,東改賓朗果園,臺東縣,121.071278,22.813889
CAG070,2022/10/30 19:20,23.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱S173K,彰化縣,120.434576,24.1081
CAF060,2022/10/30 19:20,117.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三S168K,臺中市,120.614471,24.308519
C0E910,2022/10/30 19:20,25.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,海埔,苗栗縣,120.772436,24.648769
81D640,2022/10/30 19:20,608.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,錦屏國小,新竹縣,121.246763,24.680365
CAD010,2022/10/30 19:20,36.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一S105K,新竹縣,120.940643,24.726316
72G600,2022/10/30 19:20,19.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,臺中農改,彰化縣,120.534389,24.003028
81S920,2022/10/30 19:20,135.0,-998.0,-998.0,-998.0,-998.0,0.0,0.5,0.0,金峰鄉公所,臺東縣,120.960944,22.598647
CAD050,2022/10/30 19:20,75.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國一N094K,新竹市,121.0089,24.79778
C1M640,2022/10/30 19:20,1567.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,十字,嘉義縣,120.753683,23.492153
01P500,2022/10/30 19:20,21.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,阿蓮(2),高雄市,120.327203,22.876332
CAL080,2022/10/30 19:20,72.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,國三N303K,嘉義縣,120.452447,23.411969
O1I360,2022/10/30 19:20,2600.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,楠溪,南投縣,120.907956,23.472849
81H920,2022/10/30 19:20,804.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,德化國小,南投縣,120.935333,23.84869
01G090,2022/10/30 19:20,7.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,頭汴,彰化縣,120.484036,24.085275
C0G860,2022/10/30 19:20,45.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,社頭,彰化縣,120.5862,23.897647
C0X250,2022/10/30 19:20,33.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新營,臺南市,120.316681,23.310694
01R030,2022/10/30 19:20,1080.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大漢山,屏東縣,120.683098,22.419298
C0D590,2022/10/30 19:20,143.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,新豐,新竹縣,120.977211,24.870678
C1O940,2022/10/30 19:20,55.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,東山服務區,臺南市,120.390378,23.286017
C0E870,2022/10/30 19:20,34.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,高鐵苗栗,苗栗縣,120.826094,24.60725
C0M800,2022/10/30 19:20,440.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,茶山,嘉義縣,120.664767,23.299075
CAJ030,2022/10/30 19:20,31.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,西濱N222K,雲林縣,120.256132,23.737734
C1R120,2022/10/30 19:20,820.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,上德文,屏東縣,120.704442,22.763272
81H940,2022/10/30 19:20,460.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,人和國小,南投縣,120.896691,23.77896
C0V810,2022/10/30 19:20,32.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,左營,高雄市,120.284911,22.674911
C1SA50,2022/10/30 19:20,1235.0,-998.0,-998.0,-998.0,-998.0,0.0,6.5,0.0,利嘉林道,臺東縣,121.009389,22.82325
81AI00,2022/10/30 19:20,172.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,五寮國小,新北市,121.36,24.858889
C0V770,2022/10/30 19:20,26.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,大社,高雄市,120.346639,22.730306
O1V510,2022/10/30 19:20,1067.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,寶山,高雄市,120.708888,23.036624
C1O850,2022/10/30 19:20,44.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,環湖,臺南市,120.418633,23.148617
21U110,2022/10/30 19:20,1150.0,-998.0,-998.0,-998.0,-998.0,0.0,0.0,0.0,池端,宜蘭縣,121.474881,24.631499
